063148.3  +113240  5.23  +0.15
063150.1  -080929  5.43  +1.38
063151.3  -232506  4.33  -0.24
063158.4  -584515  5.70  -0.06
063219.2  +045121  5.84  +0.99
063221.3  -374148  5.24  +1.00
063223.1  -055208  5.60  +0.25
063223.3  +114025  6.03  +1.07
063227.2  +322717  5.87  +0.14
063239.0  -320150  5.69  -0.17
063246.9  -110959  6.24  +1.11
063254.2  +071959  4.50   0.00
063310.3  -383731  6.44  +1.00
063326.1  -521944  6.19  +1.09
063326.6  -205526  6.40  +0.83
063336.1  +140919  5.53  +1.11
063337.9  -011313  5.10  -0.14
063342.7  +330127  6.42  +0.03
063349.5  -361356  5.42  +1.44
063435.3  -324259  5.62  -0.08
063446.4  +073421  6.45  -0.02
063458.6  -525832  4.39  -0.02
063503.4  -225753  4.54  -0.05
063512.1  +280120  5.27  -0.03
063515.8  +005324  5.80   0.00
063517.6  +095918  5.88  +1.51
063524.1  -364648  5.59  -0.14
063554.0  -360520  6.35  +0.48
063600.0  +042951  6.55  -0.06
063622.8  -183936  5.70  +0.85
063632.9  +382643  5.29  +2.61
063635.3  -051240  5.52  -0.08
063640.9  -223654  6.35  -0.11
063641.0  -191521  3.95  +1.06
063646.7  -131915  5.97  +1.56
063651.3  -413325  6.34  +1.15
063701.9  -380848  6.04  +1.03
063713.8  -365926  5.71  -0.12
063724.1  +060807  6.06  +0.05
063727.2  +243527  6.44  +0.10
063740.3  +024215  6.17  +1.08
063740.9  -125906  6.12  +1.00
063741.4  +612852  5.94  +0.89
063742.7  +162357  1.93   0.00
063745.7  -431146  3.17  -0.11
063747.6  -322023  5.27  +1.18
063752.7  +045726  6.15  +0.14
063753.4  -181415  4.43  +1.15
063754.9  +734144  6.24  +0.38
063800.6  -613159  6.18  +0.62
063820.5  -023237  6.14  +1.48
063823.0  +285903  5.79   0.00
063835.4  -165225  6.03  +0.03
063837.6  -481313  4.93  +0.87
063838.1  +013649  6.21  +0.15
063839.5  +392327  5.69  +1.35
063849.2  +395409  5.20  -0.07
063849.5  +044202  6.57  -0.07
063905.3  +220151  6.04  +1.03
063916.7  -140845  4.82  +1.50
063919.9  +422920  4.79  +1.23
063931.4  +243600  6.38  +0.53
063933.1  +281547  6.03  -0.08
063936.3  -234144  6.05  -0.03
063942.7  -302813  5.71  +1.14
063947.6  +125859  5.97  +0.06
063956.9  -380932  6.58  +1.18
064002.7  -804849  5.64  +0.20
064028.8  +775945  5.73  +1.47
064031.8  +062218  6.51  -0.14
064032.2  +714456  5.92  +1.19
064049.3  -474029  6.65  +1.58
064057.8  -714632  6.51  +1.11
064058.7  +095344  4.66  -0.25
064105.4  +002943  5.79  -0.10
064114.1  -402059  6.12  -0.14
064117.2  +110012  6.11  +1.68
064121.0  +281147  6.42  +1.09
064121.8  +162351  6.28  -0.01
064137.7  +355555  6.46  +0.49
064156.4  -091002  5.19  +1.53
064159.3  +062042  6.37  -0.05
064216.4  -382355  6.29  +0.34
064224.3  +173843  5.21  +0.06
064245.8  -222657  6.13  +0.34
064305.0  +443128  5.02  +1.48
064306.5  +030200  6.19  +1.37
064313.8  +370849  6.19  +1.03
064323.3  -391136  6.30  +0.26
064336.8  -730705  6.37  +0.96
064338.7  +035556  5.90  -0.02
064355.9  +250752  2.98  +1.40
064359.3  +131340  4.49  +1.16
064411.6  +531747  6.27  +1.08
064412.6  +360635  6.31  +0.06
064428.4  -310414  5.20  -0.12
064430.2  +820655  6.65  +0.17
064445.5  +285815  5.44  +1.45
064451.9  -272029  6.45  +0.54
064456.1  -702602  6.11  +1.33
064502.4  -303510  6.54  -0.11
064508.9  -164258 -1.46   0.00
064517.4  +125344  3.36  +0.43
064522.8  -314737  5.92  +0.48
064523.3  -232743  6.05  +1.20
064526.1  -521204  6.57  +1.08
064531.3  -305656  5.80  -0.19
064553.7  -522436  5.80  +1.53
064559.3  -144746  5.32  +0.07
064603.3  -393224  6.62  -0.13
064612.1  -374632  6.21  -0.13
064614.1  +592630  4.87  +0.08
064614.1  +793353  5.45  +0.50
064632.4  +083514  5.93  -0.17
064639.0  -100626  5.66  -0.05
064641.5  -544141  6.46  +0.86
064644.3  +433439  5.25  +0.56
064649.5  +571009  5.35  +0.96
064651.1  -142533  5.29  -0.04
064652.8  -511557  5.40  +1.34
064658.7  -870130  6.47  +0.42
064701.5  -210056  6.08  -0.19
064718.7  -553224  5.61  +1.52
064719.8  +080214  4.77  +1.40
064721.4  -375547  5.26  -0.08
064723.5  +181136  6.20  +0.07
064737.1  -085954  5.07  +1.80
064739.6  +484722  5.22  +1.12
064751.6  +022444  4.47  +1.11
064811.4  -615629  3.27  +0.21
064812.3  +554216  6.28  +0.47
064819.0  -011909  5.75  +0.28
064857.8  -150841  5.39  -0.10
064903.7  +010007  6.15  -0.13
064916.4  -021619  5.74  -0.10
064941.3  +323624  5.71  +1.29
064944.0  -240433  6.33  +0.04
064949.8  +161210  5.85  -0.13
064950.5  -323031  3.96  -0.23
064951.3  -533720  4.40  +0.92
064954.6  -463653  5.14  +0.45
064956.2  -503653  2.93  +1.20
064957.8  -452700  6.55  +1.51
065001.1  -601457  6.11  +0.46
065006.0  -272002  7.04  -0.18
065021.9  -170502  5.79  +1.44
065023.3  -314222  5.70  +0.14
065025.5  +132448  5.65  +1.34
065036.9  -254641  6.33  -0.18
065042.3  -080228  6.29   0.00
065045.9  +414653  5.02  +1.27
065049.9  -003227  5.77  +0.39
065052.4  -342202  4.99  +1.38
065057.1  +673419  5.14  -0.17
065127.0  -705748  5.40  -0.11
065132.8  -481733  6.42  +1.21
065133.0  +214540  5.27  -0.02
065139.3  +030230  6.38  +0.04
065142.3  -361349  5.96  +0.18
065200.0  +233606  5.65  +1.45
065222.9  -051858  6.30  +0.99
065239.7  -423016  6.52  +0.42
065245.4  -592028  6.41  +0.18
065246.9  -540524  6.57  +1.08
065247.1  -435833  6.46  -0.10
065247.3  +335740  3.60  +0.10
065249.4  +082249  5.77  +0.26
065300.1  -265727  6.40  +1.53
065301.5  +385209  6.12  +0.37
065303.4  +354719  6.01  +1.45
065305.1  +592655  5.33  +0.65
065307.6  +445022  6.26  +0.21
065313.4  +382617  6.30  +0.49
065318.8  -190158  5.64  +0.28
065321.7  -185600  6.14  +0.15
065322.5  +105947  6.24  +0.97
065332.9  -201327  4.83  -0.21
065333.9  -283223  6.04  +0.71
065342.2  +685318  5.12  -0.13
065355.3  -243221  6.21  +0.01
065357.0  +383018  6.48  -0.05
065402.3  -503642  6.26  +0.99
065407.9  -241102  3.87  +1.73
065408.5  -055109  6.41  +0.17
065411.4  -120219  4.07  +1.43
065413.0  -235542  6.91  -0.28
065424.6  -010737  5.45  +0.18
065426.7  -422156  6.32  +2.24
065438.7  +131040  4.65  +0.30
065442.1  -014523  6.21  +0.56
065458.8  -024813  6.04  +1.10
065502.7  -202417  5.74  +0.08
065514.7  +435436  6.13  +0.32
065515.2  +454935  6.34  +0.94
065518.6  +252232  5.73  +0.57
065534.6  +081929  6.29  +0.04
065537.4  -200811  4.68  +0.37
065546.8  -225629  5.30  -0.18
065606.6  -140237  5.00  +1.18
065608.2  -170315  4.37  -0.07
065616.0  -484316  4.95  +1.69
065625.8  +095723  5.92  -0.08
065632.3  +461627  5.87  -0.06
065634.4  -792513  5.45  +0.05
065645.7  -352030  6.29  +1.29
065656.0  +464218  5.86  +1.08
065700.1  -081044  6.34  +0.64
065700.5  +334052  5.89  +0.88
065713.2  +573348  6.05  +1.49
065714.8  -221212  6.61  -0.19
065716.5  +582521  4.35  +0.85
065717.6  -353027  6.23  +0.46
065725.7  +115427  6.27  +0.34
065733.9  -243750  5.46  +0.36
065737.1  +450539  4.90  +0.03
065742.4  -273215  6.23  -0.14
065807.6  -270953  6.37  -0.19
065825.1  -340642  5.06  -0.16
065835.9  -252450  5.59  -0.16
065836.2  -562341  6.45  +0.39
065837.5  -285820  1.50  -0.21
065839.0  +073719  6.27  +0.11
065839.6  -554346  6.27  +1.16
065841.8  -454605  6.22   0.00
065843.8  -305952  6.42  -0.14
065847.4  +260452  6.10  +0.46
065857.0  +033608  5.97  +1.06
065902.8  +380308  6.00  +1.23
065920.1  +071901  6.35  -0.11
065927.9  +255451  6.40  -0.11
065939.3  -213612  6.26  -0.15
065950.5  -675458  5.17  +1.40
070004.0  +765839  4.55  +1.36
070008.1  -200932  6.31  -0.15
070015.8  +160444  5.68  +1.66
070018.0  -052201  6.30  +0.57
070019.3  -220710  6.53  -0.17
070023.7  -082425  5.96  -0.08
070039.3  -091211  6.49  +0.21
070042.6  -282922  6.27  +0.45
070049.8  -332755  6.40  +1.05
070051.5  -512409  5.14  +1.61
070105.1  -585624  6.02  +0.30
070105.9  -251255  5.63  -0.17
070117.2  +322452  6.59  +0.27
070121.5  +704829  5.68  +1.33
070141.4  +044905  6.63  +0.06
070143.1  -275605  3.47  +1.73
070152.9  -012044  6.17  +1.28
070155.0  +053327  6.59  -0.02
070156.4  -054320  5.20  +1.68
070215.6  -432415  6.43  -0.04
070224.8  +241255  5.18  +0.94
070225.5  +174520  5.94  +1.63
070233.5  +164027  5.82  +1.68
070254.8  -041421  4.99  -0.20
070301.5  -235000  3.02  -0.08
070315.6  -591041  5.50  -0.11
070317.9  +090818  5.97  +0.12
070330.4  +292014  5.93  +0.60
070338.0  +105706  5.13  +1.39
070345.5  -153800  4.12  -0.12
070351.6  +123540  5.98  +1.58
070353.7  -493502  4.93  +0.13
070357.3  -100727  6.45  -0.08
070357.3  -433629  5.54  +0.64
070358.8  -433642  6.79  +0.80
070402.8  -422014  5.20  +0.20
070405.2  -051925  5.62  +1.29
070406.5  +203413  3.79  +0.79
070418.3  -564459  5.17  -0.04
070420.2  +012918  6.57  +0.01
070447.1  -220156  6.09  +1.22
070509.0  +474630  6.38  -0.04
070518.4  +223814  6.02  -0.03
070532.0  -344640  6.14  +0.37
070539.1  +091109  5.78  +1.52
070539.8  +524529  6.12  +0.11
070549.7  -103940  6.49  -0.05
070600.6  -303920  6.34  -0.16
070602.3  -382258  6.11  +0.70
070611.6  +342826  5.55  +0.91
070614.1  -685014  6.47  +1.04
070635.9  -122338  6.48  -0.10
070640.7  -111739  5.39  +0.05
070652.3  -245738  6.08  +1.34
070700.1  -263928  6.62  -0.17
070706.4  +045437  6.11  -0.13
070707.1  -405336  5.79  -0.17
070713.3  -515804  5.96  +1.00
070721.4  +224213  7.68  +2.21
070722.3  +340034  5.91  +1.51
070722.6  -235025  5.71  -0.10
070725.0  +281038  6.48  -0.09
070749.5  +072816  5.75  +1.18
070813.3  +334956  6.28  +1.34
070822.0  +155551  5.44  +1.03
070823.5  -262336  1.84  +0.68
070836.3  +372642  6.16  +1.21
070842.2  -702950  5.69  +0.40
070844.9  -702956  3.78  +1.04
070849.3  -240239  6.65  -0.19
070851.1  -393921  4.83  -0.18
070920.3  -102050  6.21  +0.03
070933.2  -161405  6.03  +0.06
070942.9  -251352  5.69  -0.16
071006.7  +211449  6.43  +0.89
071009.3  -184107  6.23  +0.40
071013.7  -041414  4.92  +1.03
071019.4  -272929  5.46  +1.00
071047.5  -485556  5.14  +1.24
071108.4  +301443  4.41  +1.26
071123.1  +265124  5.78  +0.10
071123.6  -001807  5.45  +0.29
071139.3  +391914  4.90  +1.45
071141.6  -205259  5.84  -0.04
071151.3  +053917  6.09  -0.02
071151.9  -002934  4.15  -0.01
071202.0  -631124  6.02  -0.02
071204.1  -304918  6.10  +0.27
071207.4  +052829  6.16  +1.14
071212.2  -255633  5.92  -0.17
071215.8  -402956  5.31  +0.06
071224.1  -272827  6.59  +0.19
071225.7  -363240  5.96  -0.14
071226.4  +240742  5.85  +0.36
071233.6  -464534  4.49  +0.32
071249.0  +271329  6.43  +0.49
071307.2  -111505  5.78  +1.51
071313.4  -451059  4.89  -0.02
071322.3  +160932  5.00  +1.66
071323.4  +512544  5.47  +1.67
071323.9  -224024  6.01  +1.48
071332.4  -443823  5.10  +1.56
071336.3  -272123  6.12  -0.23
071347.1  -310502  6.60  -0.17
071348.3  -225423  6.36  -0.21
071357.2  -302024  6.33  -0.20
071358.1  +714900  6.35  +1.12
071411.0  -035405  5.75  +1.58
071415.2  -262109  4.66  -0.19
071415.5  -095651  5.90  +1.52
071420.0  +030641  5.35  +1.19
071426.6  +244239  6.89  -0.03
071428.2  -101900  6.03  -0.18
071432.6  +120657  5.62  +1.01
071438.2  -481618  4.76  -0.10
071441.9  +245306  5.82  +1.56
071445.9  -465059  5.72  -0.11
071448.7  -264622  3.85  -0.17
071451.1  -270217  5.58  +1.22
071457.1  -412533  5.94  -0.16
071519.3  -000941  6.41  +0.90
071521.0  -304111  5.36  -0.17
071521.0  -522959  5.97  +1.10
071539.4  +075840  5.82  +1.60
071543.1  -103502  5.95  +1.18
071550.1  +471424  5.58  +0.58
071554.9  +593815  5.20  +1.07
071557.1  +275351  5.71  +1.63
071614.5  -153509  5.46  +0.08
071615.5  -464628  5.66  +1.44
071631.8  -381908  5.80  -0.13
071635.0  -275252  4.64  +1.60
071636.8  -231856  4.79  +1.71
071649.5  -363534  5.03  -0.17
071649.8  -675726  3.98  +0.79
071657.2  -305348  6.32  +0.20
071708.6  -370551  2.70  +1.62
071717.8  +064050  6.65  -0.11
071731.7  -064048  6.29  +1.62
071733.7  +520751  5.92  +1.26
071747.9  -264751  6.46  -0.15
071802.2  +405300  5.78  +0.17
071804.1  +305721  6.24  -0.03
071804.2  -435912  5.85  -0.12
071805.6  +163225  3.58  +0.11
071818.4  -364403  4.66  -0.10
071831.9  +492754  5.05  +0.08
071833.6  -391237  5.25  +0.01
071838.2  -364434  5.11  -0.16
071840.3  -243332  4.98  -0.15
071842.4  -245715  4.40  -0.15
071851.2  -263509  5.28  +0.96
071902.0  -191649  6.09  +0.62
071913.7  -334338  6.30  +1.31
071922.4  +024426  5.89  +1.07
071928.1  -162342  5.70  +0.35
071947.6  +070834  5.91  +0.53
072006.9  +150834  6.45  -0.02
072007.4  +215856  3.53  +0.34
072021.4  -521842  6.05  +0.42
072021.7  -521835  6.60  +0.59
072038.7  -520510  5.39  -0.07
072053.2  -225106  6.61  -0.15
072055.0  -265749  6.01  -0.17
072058.2  -142136  5.45  +0.98
072103.1  +423920  6.35  +1.46
072104.3  -255329  5.87  +1.64
072116.9  -085242  6.55  +0.54
072117.5  +451341  5.77  +0.32
072156.8  +202637  5.10  +1.52
072202.0  -085845  6.43  -0.19
072202.6  +364538  5.13  +1.08
072203.5  +001038  5.99  -0.07
072213.4  +385946  6.40  +1.22
072213.5  -190100  4.96  -0.04
072218.5  -025844  6.23  +0.68
072225.4  -055858  5.82  +0.35
072300.6  -315526  5.43  -0.15
072328.2  +225643  6.02  -0.01
072328.5  +250302  5.03  +0.90
072329.1  -275003  5.38  +1.53
072331.9  -321208  5.39  -0.18
072354.3  -301301  6.60  -0.20
072358.3  -355016  6.31  -0.15
072405.7  -291811  2.45  -0.08
072408.5  +404020  5.19  +1.23
072417.2  -225446  6.19  -0.09
072427.7  +153102  6.41  -0.18
072433.4  +273817  5.76  +0.34
072440.1  -161204  5.33  -0.05
072443.8  -314832  5.35  +1.07
072447.2  -371724  6.97  +0.22
072447.3  -371727  6.84  +0.27
072450.7  -190044  6.24  +0.29
072457.2  +515314  5.80  +1.61
072458.2  +114011  5.30  +0.10
072508.3  -134507  5.78  +0.42
072519.9  -215858  6.05  +0.23
072521.9  +811527  6.31  -0.04
072525.3  -251304  5.78  -0.10
072538.0  -790539  5.53  +1.28
072538.9  +091634  4.99  +1.01
072543.0  -314419  6.31  -0.17
072543.6  +274753  3.79  +1.03
072551.0  -054630  5.97  +0.92
072603.5  -043215  6.76  -0.01
072621.9  -510106  5.10  +1.06
072627.9  +103630  6.37  +0.09
072640.7  -234244  6.56  +0.01
072641.3  +110033  6.41  -0.13
072642.3  -340827  5.90  -0.17
072642.8  +491241  4.64  -0.02
072650.2  +213209  6.54  +0.46
072656.3  +201526  5.93  +0.30
072659.4  -230510  5.61  -0.13
072708.0  -175152  5.63  +0.32
072709.0  +081722  2.90  -0.09
072725.8  +661954  6.47  -0.09
072742.9  -225135  5.95  -0.09
072744.4  +212642  5.22  +0.39
072751.7  -113325  5.79  +0.58
072759.2  -290921  5.54  -0.08
072802.1  +065631  5.25  +0.22
072809.8  +085532  4.32  +1.43
072822.8  -374837  6.58  +0.06
072847.3  +150634  6.22  -0.05
072851.3  -315054  6.38  -0.17
072851.3  -643036  6.39  +1.56
072851.5  -315049  7.13  -0.15
072851.6  +481102  5.72  -0.10
072904.9  -312723  5.77  -0.19
072905.7  -384844  5.43  -0.16
072906.7  +314704  4.18  +0.32
072913.8  -431805  3.25  +1.51
072918.7  -015419  5.59  +1.50
072920.4  +280705  5.05  +0.11
072921.9  -145957  6.05  +0.47
072922.1  -101936  5.75  +1.62
072925.7  -073304  5.86  +0.48
072947.8  +120024  4.54  +1.28
072948.7  +275458  5.01  +1.11
072951.4  -230128  4.85  +0.23
072956.0  +494021  5.36  +0.45
072959.6  -523904  5.87  +1.01
073030.9  -542358  5.96  +1.56
073042.4  -372023  6.65  +0.63
073042.5  -305744  4.65  +0.93
073051.1  -051335  6.24  +1.18
073052.7  +682756  5.64  +1.11
073104.4  +822441  4.96  +1.66
073125.8  -360910  6.68  -0.12
073142.8  -355316  6.61  -0.08
073148.4  +170510  5.42  +1.13
073155.7  +385347  6.54  +0.07
073205.8  -085251  5.90  +0.54
073205.9  +015452  5.25  +0.22
073222.3  -355741   6.3  -0.10
073250.6  +225316  6.54  +1.01
073309.7  -244239  5.85  +0.17
073311.6  +031725  5.59  +0.31
073313.3  -430511  6.52  +0.92
073313.5  -400332  6.26  -0.12
073319.5  -192445  5.66  +1.12
073322.1  -142018  6.21  -0.04
073336.5  +154936  5.25  +0.05
073347.9  -143126  4.97  +1.41
073351.0  -362018  5.54  -0.06
073358.5  -395421  6.76  +1.13
073403.2  -221746  4.45  +0.51
073405.1  +103406  6.28  -0.01
073412.8  -332748  6.11  +0.29
073415.8  +032217  5.81  -0.02
073418.6  -232825  5.83  +0.44
073428.8  -260700  6.65  -0.01
073434.9  -270043  5.77  +1.06
073436.0  +315318  1.98  +0.03
073436.0  +315319  2.88  +0.04
073439.5  -512829  6.28  +0.08
073446.0  +024330  6.55  +0.22
073508.7  +305740  5.33  +1.01
073521.7  -741632  7.16  -0.02
073522.8  -282210  4.64  -0.11
073539.7  -523202  4.94  +1.40
073555.3  +265345  4.06  +1.54
073601.7  -555315  6.39  +1.18
073603.9  -142934  5.70  -0.12
073604.2  -773803  6.18  +1.73
073607.8  -220938  6.34  +0.99
073616.6  -081841  6.27  +1.54
073631.6  +461049  5.65  +1.56
073634.7  +055142  5.91  +0.60
073641.0  -194208  5.74  -0.19
073643.9  -484949  5.72  -0.06
073647.0  +554519  5.92  +1.12
073716.7  -040640  5.13  +0.44
073716.8  -234630  6.37  +0.54
073722.1  -345807  4.53  -0.09
073738.9  -142628  6.53  -0.01
073744.8  -351638  6.60  +1.14
073745.2  -380038  6.38  +1.48
073753.9  +484625  5.92  +0.22
073818.0  -252153  4.70  -0.11
073818.2  -483604  5.68  +0.65
073824.2  -395929  6.59  -0.05
073832.6  -384652  6.19  +1.02
073832.8  +350255  5.56  +0.93
073843.9  -362949  5.80  -0.16
073849.3  -264806  4.50  -0.17
073900.4  -531624  6.06  -0.11
073907.1  -184045  6.72  -0.10
073909.9  +343503  4.90  +0.40
073911.9  +241321  6.17  +0.01
073918.1  +051330  0.38  +0.42
073926.9  -265147  6.50  -0.10
073927.4  -381830  4.84  -0.19
073928.6  +174029  5.05  +1.56
073943.8  -380822  5.73  -0.12
073947.8  -381539  5.76  -0.07
073954.1  +320035  6.17  +0.35
073958.0  -373446  6.00  -0.04
074007.0  +051351  6.02  -0.04
074013.6  -193939  5.93  +1.16
074014.6  +382040  5.73  +1.63
074023.2  -151549  4.94  +1.56
074030.5  +870112  5.07  +1.63
074035.5  -081109  6.01  +0.15
074043.4  -275645  6.76  -0.16
074049.5  +570458  6.06  +1.46
074052.7  -313939  6.56  +1.18
074058.5  +230107  5.89  +1.58
074112.4  +480754  5.56  +1.01
074114.8  -093304  3.93  +1.02
074115.8  -383201  5.42  -0.15
074121.8  -443756  6.41   0.00
074123.6  -222014  6.18  +1.62
074135.2  +033729  5.94  -0.04
074149.2  -723622  3.95  +1.04
074151.8  +132850  5.77  +1.67
074158.0  -383144  6.54  -0.09
074203.2  +141230  5.56  +1.64
074210.2  -583751  6.43  -0.10
074248.1  -262104  5.64  +0.99
074253.3  -581348  6.21  +1.05
074257.2  -451024  5.06  +0.78
074300.4  +584237  4.99  +0.08
074305.4  +001122  6.19  +1.02
074306.9  -495934  6.57  +0.07
074307.0  -385151  6.89  +1.02
074312.0  -360301  5.60  -0.13
074318.7  +285301  4.28  +1.12
074322.2  +222358  6.21  +0.93
074332.4  -282440  4.59  +1.63
074339.1  -253014  6.55  +0.06
074341.9  -405602  5.17  +1.10
074342.9  -381207  6.40  -0.16
074348.5  -285717  3.96  +0.18
074404.2  +502602  5.27   0.00
074406.9  +254703  5.31  +1.54
074407.4  +022418  6.47  +0.20
074409.6  -360346  5.80  +0.31
074413.0  -694917  6.18  -0.06
074426.8  +242353  3.57  +0.93
074434.0  -244026  5.62  -0.19
074434.2  -375635  5.88  -0.11
074443.9  -660419  6.38  +0.95
074504.6  -375316  6.54  -0.10
074509.3  +201859  6.33   0.00
074515.3  -375807  3.61  +1.73
074518.1  -434508  6.03  -0.07
074518.9  +280134  1.14  +1.00
074529.1  -144127  6.07  +0.11
074535.0  -341023  5.37  +0.60
074535.6  -564321  6.12  +0.39
074556.9  -143350  5.04  +0.33
074602.2  -064621  5.49  +1.38
074607.4  +183036  4.88  +1.45
074610.4  -375602  5.88  -0.11
074616.2  +104606  5.30  +0.01
074627.4  +624950  6.49  +0.26
074633.4  -400335  6.57  -0.13
074639.3  +373103  5.18  +1.58
074640.1  +652721  5.92  +1.18
074644.9  -124031  6.39  -0.02
074705.8  -391953  6.31  -0.17
074712.5  -223111  5.90  -0.19
074725.0  -383040  5.08  -0.10
074730.3  +332456  5.14  +1.60
074731.5  -463631  5.23  -0.14
074738.5  -155927  6.34  +1.78
074745.2  -160052  6.43  +1.70
074756.7  -121135  5.48  +0.48
074805.2  -255614  4.50  -0.05
074808.5  -403908  6.14  +1.58
074819.2  -562816  6.33  +1.01
074820.3  -470440  4.71  +1.06
074858.9  +041958  6.53  +0.78
074901.7  -245444  5.33  +0.76
074902.0  +132215  6.04  +1.38
074906.7  -562438  5.59  +1.13
074912.9  -465128  5.84  -0.14
074912.9  -601701  5.78  +0.42
074914.3  -462224  4.11  -0.18
074914.7  -351436  5.93  -0.05
074917.7  -245135  3.34  +1.24
074928.2  -444507  6.32  +0.96
074928.6  -132112  6.23  -0.09
074935.4  -331720  5.60  +1.61
074941.0  -661145  5.79  -0.04
074941.2  -171342  5.18  +1.28
074945.2  -201225  6.56  +0.58
074954.8  -600304  6.72  +1.24
075005.7  -193125  6.12  +1.26
075010.6  -091100  5.61  +1.44
075023.9  -503035  5.91  +1.09
075042.4  -443447  6.45  +0.90
075047.4  +031638  6.18  +1.12
075055.2  -110743  6.16  +1.13
075100.0  -243142  6.45  -0.01
075102.3  +331401  6.03  +0.15
075105.7  +540745  6.02  +0.46
075120.5  -430544  6.32  -0.17
075140.3  -425318  6.04  -0.18
075140.9  -124910  6.36  +0.39
075142.0  +014601  5.14  -0.12
075142.9  -211026  5.63  +0.96
075146.3  -135353  5.17  +0.60
075156.7  +191931  5.99  +1.13
075207.2  +031638  6.31  +1.59
075213.0  -403433  3.73  +1.04
075215.7  -344219  5.01  +0.44
075218.9  -145047  5.69  +0.37
075229.7  -542202  5.70  -0.15
075238.7  -385147  4.49  -0.19
075247.9  -052541  5.76  +0.41
075303.5  -362150  5.43  +1.16
075303.7  -493647  4.63  -0.23
075318.2  -480611  4.24  -0.14
075329.8  +264557  4.97  +0.09
075411.0  -355239  5.49  -0.19
075429.3  +472310  6.25  +1.15
075439.9  -345049  6.15  +1.53
075442.7  +473353  5.45  +1.46
075453.2  -571811  5.63  +1.30
075500.5  -523459  6.38  -0.01
075531.4  +085146  5.86  +0.35
075539.9  +195302  5.35  -0.04
075540.8  +352446  6.23  +0.28
075546.5  -435042  6.02  -0.11
075617.3  +801556  6.56  +0.73
075618.6  -603135  5.74  +1.55
075622.8  -301707  6.33  +1.66
075623.9  +042909  6.17  +0.98
075624.3  -404411  6.78  -0.18
075646.7  -525856  3.47  -0.18
075650.7  -590735  6.25  +2.08
075651.5  -225248  4.20  +0.72
075657.9  -422422  6.09  +1.36
075657.9  -433001  5.35  -0.18
075659.4  +154725  5.78  +1.28
075712.5  -631749  6.14  -0.10
075715.9  +083829  6.05  +1.00
075716.2  +010737  6.35  +0.50
075718.4  -440635  5.09  -0.17
075720.0  -475325  6.22  -0.10
075740.1  -302005  4.79  +0.15
075746.9  -601812  5.60  +0.57
075751.8  -453440  5.17  +1.27
075805.8  +071249  6.41  -0.04
075814.4  -491442  4.41  -0.17
075816.6  +435839  6.34   1.06
075820.6  +021329  5.29  +0.92
075821.4  -512655  6.44  +0.25
075831.5  +163107  5.99  +1.47
075850.5  -604928  5.81  -0.09
075901.8  -451258  5.99  -0.14
075905.7  -231838  5.11  +1.12
075916.1  -731441  6.34  +0.14
075928.4  -391750  5.24  +0.39
075935.1  +131432  6.02  +1.32
075937.6  -603513  5.17  +1.74
075940.2  -601227  6.33  -0.06
075944.1  -034047  4.93  +1.21
075952.0  -182357  4.61  +0.08
080011.7  +735505  5.41  +1.42
080014.9  -485853  6.02  +0.04
080019.6  -452725  6.61  +1.27
080020.0  -633403  4.82  -0.17
080028.9  -485217  6.12  -0.11
080044.1  -025254  6.51  -0.07
080047.3  +171831  5.55  +1.32
080048.0  +194858  6.25  +1.11
080049.9  -540905  5.87  -0.14
080055.9  +252334  5.83  +1.02
080113.3  -012333  4.68  +1.49
080113.8  +045247  5.65   0.00
080120.7  +590251  5.77  +0.39
080122.9  -543054  6.10  -0.04
080130.3  +162719  5.99  -0.02
080131.5  -552718  6.28  -0.15
080137.4  -371701  5.95  +0.14
080142.4  +601928  6.01  +0.14
080143.8  +250523  6.31  +0.01
080150.7  +085450  6.22  +0.57
080155.1  +352447  6.34  +1.56
080206.2  -370302  6.34  +1.62
080215.9  +022004  4.39  +1.25
080226.0  -062014  6.33  +0.62
080230.8  +630525  6.40  +0.59
080235.8  +571625  6.49  +0.62
080244.8  -411836  5.52  -0.15
080304.1  -322750  5.82  +1.22
080329.5  -425655  6.29  +1.01
080331.1  +274739  4.94  +1.12
080335.1  -400012  2.25  -0.26
080416.2  -324030  5.31  +1.91
080441.5  -194341  6.13  -0.16
080442.4  -503526  5.95  +1.21
080442.9  -625010  6.30  -0.10
080445.2  +185032  6.15  -0.05
080447.1  +792847  5.42  -0.06
080504.0  -530629  5.53  +1.34
080504.5  +130705  5.12  +0.01
080520.4  -465844  6.19  -0.15
080537.0  +273147  6.21  +0.01
080544.9  -333409  6.14  +1.11
080549.6  -003425  6.41  +1.05
080618.4  +223808  5.99  +1.66
080627.5  -091442  6.23  -0.07
080640.4  -451559  5.05  +1.50
080709.9  +431537  6.26  -0.02
080718.0  -203317  5.38  +0.10
080732.6  -241815  2.81  +0.43
080745.8  +213454  5.30  +0.63
080755.8  -683702  4.35  -0.11
080824.5  -634804  6.28  -0.06
080827.4  +513024  4.84  +0.05
080835.6  -025902  4.34  +0.97
080837.6  -374053  6.37  -0.04
080842.4  +133827  6.27  +0.43
080843.5  -202147  6.36  +0.16
080856.9  -112023  6.32  +0.01
080900.7  -611809  4.76  +0.43
080901.6  -191442  4.40  -0.15
080906.7  -301921  6.65  +1.40
080909.6  -484104  5.70  -0.12
080910.2  -352718  6.20  +0.89
